,confidences,frameStarts,frameStops,pitches,timeStarts,timeStops
775,0.42822039127349854,9280256,9283840,88.1319351196289,210.4366439909297,210.51791383219955
776,0.5456421375274658,9283840,9294848,86.81075286865234,210.51791383219955,210.7675283446712
777,0.5640410780906677,9294848,9305856,86.38338470458984,210.7675283446712,211.01714285714286
778,0.44266456365585327,9305856,9316864,87.8155517578125,211.01714285714286,211.2667573696145
779,0.47543108463287354,9316864,9327872,107.86386108398438,211.2667573696145,211.51637188208616
780,0.45421260595321655,9327872,9339136,87.66932678222656,211.51637188208616,211.77179138321995
781,0.4751792550086975,9339136,9350144,114.78656005859375,211.77179138321995,212.0214058956916
782,0.34235942363739014,9350144,9360896,87.16908264160156,212.0214058956916,212.26521541950115
783,0.3435646891593933,9360896,9371904,88.7939224243164,212.26521541950115,212.5148299319728
784,0.33205902576446533,9371904,9382912,107.25189971923828,212.5148299319728,212.76444444444445
785,0.48038947582244873,9382912,9393920,127.34416198730469,212.76444444444445,213.0140589569161
786,0.417402446269989,9393920,9404928,131.09750366210938,213.0140589569161,213.26367346938775
787,0.3182837963104248,9404928,9415936,65.2923812866211,213.26367346938775,213.5132879818594
788,0.22660380601882935,9415936,9427200,64.50167846679688,213.5132879818594,213.7687074829932
789,0.33333683013916016,9427200,9438464,130.4915008544922,213.7687074829932,214.02412698412698
790,0.36085647344589233,9438464,9460224,92.97452545166016,214.02412698412698,214.51755102040818
791,0.3280821442604065,9460224,9471232,162.07171630859375,214.51755102040818,214.76716553287983
792,0.20418494939804077,9471232,9482496,96.72850036621094,214.76716553287983,215.02258503401362
793,0.3221217393875122,9482496,9493504,162.05384826660156,215.02258503401362,215.27219954648527
794,0.441084086894989,9493504,9497856,130.687255859375,215.27219954648527,215.3708843537415
795,0.47826075553894043,9497856,9502464,131.74298095703125,215.3708843537415,215.47537414965987
796,0.20778244733810425,9502464,9504512,64.22660064697266,215.47537414965987,215.52181405895692
797,0.267900288105011,9504512,9515520,75.08261108398438,215.52181405895692,215.77142857142857
798,0.2993698716163635,9515520,9526272,268.34222412109375,215.77142857142857,216.0152380952381
799,0.558983325958252,9526272,9537536,127.0934829711914,216.0152380952381,216.27065759637188
800,0.4003312587738037,9537536,9545728,149.37152099609375,216.27065759637188,216.4564172335601
801,0.5093222856521606,9545728,9548544,215.48486328125,216.4564172335601,216.52027210884353
802,0.29202085733413696,9548544,9559552,95.54039001464844,216.52027210884353,216.76988662131518
803,0.31437253952026367,9559552,9570560,109.56350708007812,216.76988662131518,217.01950113378686
804,0.26721829175949097,9570560,9581312,77.47337341308594,217.01950113378686,217.26331065759638
805,0.35893315076828003,9581312,9592576,97.25637817382812,217.26331065759638,217.51873015873016
806,0.5032299160957336,9592576,9603840,77.61875915527344,217.51873015873016,217.77414965986395
807,0.6389673948287964,9603840,9614848,156.77146911621094,217.77414965986395,218.0237641723356
808,0.29497814178466797,9614848,9647616,77.48625183105469,218.0237641723356,218.76680272108842
809,0.3544965386390686,9647616,9652992,98.98926544189453,218.76680272108842,218.8887074829932
810,0.4178360104560852,9652992,9658624,78.4306640625,218.8887074829932,219.01641723356008
811,0.4396134614944458,9658624,9669632,77.07633972167969,219.01641723356008,219.26603174603176
812,0.37379539012908936,9669632,9680896,77.43730926513672,219.26603174603176,219.52145124716554
813,0.3176240921020508,9680896,9691904,76.83952331542969,219.52145124716554,219.7710657596372
814,0.4036216139793396,9691904,9702912,114.58161163330078,219.7710657596372,220.02068027210885
815,0.4742324948310852,9702912,9713920,78.83094787597656,220.02068027210885,220.2702947845805
816,0.18885380029678345,9713920,9724672,152.4109649658203,220.2702947845805,220.51410430839002
817,0.3320968747138977,9724672,9735936,105.1689682006836,220.51410430839002,220.7695238095238
818,0.30908799171447754,9735936,9746688,116.60101318359375,220.7695238095238,221.01333333333332
819,0.2877388596534729,9746688,9757696,99.42549896240234,221.01333333333332,221.262947845805
820,0.31253939867019653,9757696,9768960,195.49757385253906,221.262947845805,221.5183673469388
821,0.28657788038253784,9768960,9779968,189.26358032226562,221.5183673469388,221.76798185941044
822,0.40703731775283813,9791488,9811712,192.869873046875,222.02920634920636,222.48780045351475
823,0.21279191970825195,9811712,9824000,220.3246307373047,222.48780045351475,222.76643990929705
824,0.487465500831604,9824000,9835264,98.74945831298828,222.76643990929705,223.02185941043084
825,0.34948039054870605,9835264,9846272,100.93131256103516,223.02185941043084,223.2714739229025
826,0.4911755323410034,9846272,9857280,96.48536682128906,223.2714739229025,223.52108843537414
827,0.3925498127937317,9857280,9868288,97.02127075195312,223.52108843537414,223.7707029478458
828,0.5638005137443542,9868288,9879296,223.94044494628906,223.7707029478458,224.02031746031747
829,0.30207014083862305,9879296,9890304,224.15040588378906,224.02031746031747,224.26993197278912
830,0.3991779685020447,9890304,9894912,196.6548614501953,224.26993197278912,224.3744217687075
831,0.4271959066390991,9894912,9901312,217.16888427734375,224.3744217687075,224.51954648526078
832,0.2764078974723816,9901312,9912320,85.41960906982422,224.51954648526078,224.76916099773243
833,0.5087006688117981,9912320,9923328,87.52405548095703,224.76916099773243,225.01877551020408
834,0.4916266202926636,9923328,9934336,87.63034057617188,225.01877551020408,225.26839002267573
835,0.4937056303024292,9934336,9945600,87.52569580078125,225.26839002267573,225.52380952380952
836,0.46312034130096436,9945600,9953280,88.23592376708984,225.52380952380952,225.69795918367348
837,0.5186728239059448,9953280,9956352,224.79141235351562,225.69795918367348,225.76761904761904
838,0.352411687374115,9956352,9962752,87.02631378173828,225.76761904761904,225.91274376417235
839,0.6202074289321899,9962752,9967616,219.637939453125,225.91274376417235,226.02303854875282
840,0.27940887212753296,9967616,9989632,86.62818908691406,226.02303854875282,226.52226757369615
841,0.3552742004394531,9989632,10000640,86.11609649658203,226.52226757369615,226.7718820861678
842,0.4674062132835388,10000640,10011392,86.76136016845703,226.7718820861678,227.01569160997732
843,0.3903433680534363,10011392,10022400,86.63392639160156,227.01569160997732,227.26530612244898
844,0.32599151134490967,10022400,10033664,89.16644287109375,227.26530612244898,227.52072562358276
845,0.4240753650665283,10033664,10044672,204.84368896484375,227.52072562358276,227.77034013605441
846,0.31635206937789917,10044672,10055680,165.95997619628906,227.77034013605441,228.01995464852607
847,0.5444008111953735,10055680,10066688,115.66326904296875,228.01995464852607,228.26956916099772
848,0.33889317512512207,10066688,10077440,86.81084442138672,228.26956916099772,228.51337868480726
849,0.5518450736999512,10077440,10088704,116.7855224609375,228.51337868480726,228.76879818594105
850,0.18124014139175415,10088704,10099712,65.5410385131836,228.76879818594105,229.0184126984127
851,0.37254881858825684,10099712,10110720,132.47755432128906,229.0184126984127,229.26802721088436
852,0.3516274094581604,10110720,10121984,168.6779327392578,229.26802721088436,229.52344671201814
853,0.23463547229766846,10121984,10132992,95.18899536132812,229.52344671201814,229.7730612244898
854,0.37711912393569946,10132992,10144256,131.55813598632812,229.7730612244898,230.02848072562358
855,0.4983571767807007,10144256,10166016,131.79812622070312,230.02848072562358,230.52190476190475
856,0.20278996229171753,10166016,10176768,84.93245697021484,230.52190476190475,230.7657142857143
857,0.2780038118362427,10176768,10188032,145.2672882080078,230.7657142857143,231.02113378684808
858,0.23500829935073853,10188032,10199040,310.949951171875,231.02113378684808,231.27074829931973
859,0.44554203748703003,10199040,10202368,162.88082885742188,231.27074829931973,231.34621315192743
860,0.1888965368270874,10202368,10208000,81.05447387695312,231.34621315192743,231.47392290249434
861,0.20923137664794922,10208000,10210048,125.66725158691406,231.47392290249434,231.5203628117914
862,0.5060842037200928,10210048,10221056,131.22084045410156,231.5203628117914,231.76997732426304
863,0.4617561101913452,10221056,10231808,130.84136962890625,231.76997732426304,232.01378684807256
864,0.2496497631072998,10231808,10243072,163.22088623046875,232.01378684807256,232.26920634920634
865,0.3021854758262634,10243072,10251008,146.66712951660156,232.26920634920634,232.44916099773243
866,0.33688873052597046,10251008,10254080,351.1691589355469,232.44916099773243,232.518820861678
867,0.24387121200561523,10254080,10265088,75.60713958740234,232.518820861678,232.76843537414965
868,0.38826698064804077,10265088,10276096,77.97913360595703,232.76843537414965,233.01804988662133
869,0.27423983812332153,10276096,10287104,77.15788269042969,233.01804988662133,233.26766439909298
870,0.32872283458709717,10287104,10298368,111.74657440185547,233.26766439909298,233.52308390022677
871,0.3245283365249634,10298368,10309376,78.08470153808594,233.52308390022677,233.77269841269842
872,0.3957611918449402,10309376,10320384,78.58565521240234,233.77269841269842,234.02231292517007
873,0.30042576789855957,10320384,10353408,236.01693725585938,234.02231292517007,234.77115646258503
874,0.6398974061012268,10353408,10364416,195.73158264160156,234.77115646258503,235.02077097505668
875,0.35472363233566284,10364416,10375168,101.06709289550781,235.02077097505668,235.26458049886622
876,0.4712996482849121,10375168,10397440,5646.03759765625,235.26458049886622,235.76961451247166
877,0.427593469619751,10397440,10408448,77.27577209472656,235.76961451247166,236.01922902494331
878,0.36380213499069214,10408448,10419456,77.42703247070312,236.01922902494331,236.26884353741497
879,0.36700439453125,10419456,10430208,128.11761474609375,236.26884353741497,236.51265306122448
880,0.27742892503738403,10430208,10441472,104.36087799072266,236.51265306122448,236.76807256235827
881,0.44849807024002075,10441472,10452480,100.70050811767578,236.76807256235827,237.01768707482992
882,0.3196337819099426,10452480,10463488,194.77247619628906,237.01768707482992,237.26730158730157
883,0.5405004620552063,10463488,10474496,189.18862915039062,237.26730158730157,237.51691609977325
884,0.4688391089439392,10474496,10485504,97.70413970947266,237.51691609977325,237.7665306122449
885,0.40756016969680786,10485504,10497024,97.89643859863281,237.7665306122449,238.02775510204083
886,0.412309467792511,10497024,10512640,195.5794677734375,238.02775510204083,238.38185941043085
887,0.29088258743286133,10512640,10518784,3443.2451171875,238.38185941043085,238.521179138322
888,0.5087795257568359,10518784,10529536,128.7269287109375,238.521179138322,238.76498866213151
889,0.567510724067688,10529536,10540800,98.01561737060547,238.76498866213151,239.0204081632653
890,0.4464128017425537,10540800,10551808,97.22852325439453,239.0204081632653,239.27002267573695
891,0.23470449447631836,10551808,10562816,94.47920227050781,239.27002267573695,239.5196371882086
892,0.3409563899040222,10562816,10573824,97.61560821533203,239.5196371882086,239.7692517006803
893,0.259668231010437,10573824,10584832,226.08543395996094,239.7692517006803,240.01886621315194
894,0.6160353422164917,10584832,10595840,253.1841278076172,240.01886621315194,240.2684807256236
895,0.40153127908706665,10595840,10600704,193.8136749267578,240.2684807256236,240.3787755102041
896,0.4047664403915405,10600704,10606848,128.3563690185547,240.3787755102041,240.51809523809524
897,0.22328323125839233,10606848,10617856,128.7074432373047,240.51809523809524,240.7677097505669
898,0.4709596037864685,10617856,10628864,87.2447509765625,240.7677097505669,241.01732426303855
899,0.5031193494796753,10628864,10639872,87.23995208740234,241.01732426303855,241.2669387755102
900,0.4263954162597656,10639872,10651136,87.49378204345703,241.2669387755102,241.52235827664398
901,0.46643197536468506,10651136,10662144,86.67649841308594,241.52235827664398,241.77197278911564
902,0.5434298515319824,10662144,10667264,87.36317443847656,241.77197278911564,241.88807256235827
903,0.38908690214157104,10667264,10673408,87.0619888305664,241.88807256235827,242.02739229024942
